d,model,num_iters
27,simple_cgp_sam,15587
27,simple_cgp_sam,17610
2,simple_cgp_sam,41
27,simple_cgp_sam,22512
27,simple_cgp_sam,20223
27,simple_cgp_sam,40523
27,simple_cgp_sam,42771
27,simple_cgp_sam,36882
27,simple_cgp_sam,25375
27,simple_cgp_sam,66089
27,simple_cgp_sam,16023
27,simple_cgp_sam,50051
27,simple_cgp_sam,31308
27,simple_cgp_sam,63354
2,simple_cgp_sam,73
27,simple_cgp_sam,71953
27,simple_cgp_sam,40903
27,simple_cgp_sam,59239
27,simple_cgp_sam,30007
27,simple_cgp_sam,39792
27,simple_cgp_sam,42752
27,simple_cgp_sam,44286
27,simple_cgp_sam,23063
27,simple_cgp_sam,45871
27,simple_cgp_sam,51622
27,simple_cgp_sam,29945
2,simple_cgp_sam,55
27,simple_cgp_sam,56751
27,simple_cgp_sam,32755
27,simple_cgp_sam,22255
27,simple_cgp_sam,34990
27,simple_cgp_sam,40001
27,simple_cgp_sam,29620
27,simple_cgp_sam,77376
27,simple_cgp_sam,39208
27,simple_cgp_sam,25504
27,simple_cgp_sam,40865
27,simple_cgp_sam,36174
2,simple_cgp_sam,65
27,simple_cgp_sam,74178
27,simple_cgp_sam,37471
27,simple_cgp_sam,49804
27,simple_cgp_sam,18389
27,simple_cgp_sam,42525
27,simple_cgp_sam,38957
27,simple_cgp_sam,33552
27,simple_cgp_sam,66754
27,simple_cgp_sam,62192
27,simple_cgp_sam,23856
27,simple_cgp_sam,107612
2,simple_cgp_sam,12
27,simple_cgp_sam,38071
27,simple_cgp_sam,35836
27,simple_cgp_sam,50953
27,simple_cgp_sam,33239
27,simple_cgp_sam,65809
27,simple_cgp_sam,65802
27,simple_cgp_sam,36506
27,simple_cgp_sam,41267
27,simple_cgp_sam,58917
27,simple_cgp_sam,49303
27,simple_cgp_sam,20643
2,simple_cgp_sam,28
27,simple_cgp_sam,56220
27,simple_cgp_sam,88895
27,simple_cgp_sam,87219
27,simple_cgp_sam,12444
27,simple_cgp_sam,31708
27,simple_cgp_sam,54488
27,simple_cgp_sam,43131
27,simple_cgp_sam,31573
27,simple_cgp_sam,24064
27,simple_cgp_sam,34735
27,simple_cgp_sam,42945
2,simple_cgp_sam,1
27,simple_cgp_sam,57159
27,simple_cgp_sam,15052
27,simple_cgp_sam,51946
27,simple_cgp_sam,101893
27,simple_cgp_sam,53318
27,simple_cgp_sam,36623
27,simple_cgp_sam,63054
27,simple_cgp_sam,44024
27,simple_cgp_sam,36249
27,simple_cgp_sam,20908
27,simple_cgp_sam,38150
2,simple_cgp_sam,23
27,simple_cgp_sam,21778
27,simple_cgp_sam,18058
27,simple_cgp_sam,85522
27,simple_cgp_sam,43255
27,simple_cgp_sam,26103
27,simple_cgp_sam,20328
27,simple_cgp_sam,23629
27,simple_cgp_sam,123554
27,simple_cgp_sam,22847
27,simple_cgp_sam,52455
27,simple_cgp_sam,39036
2,simple_cgp_sam,46
27,simple_cgp_sam,34122
2,simple_cgp_sam,22
2,simple_cgp_sam,5
28,simple_cgp_sam,45838
28,simple_cgp_sam,51559
28,simple_cgp_sam,83702
28,simple_cgp_sam,66526
28,simple_cgp_sam,56312
28,simple_cgp_sam,36889
28,simple_cgp_sam,62463
28,simple_cgp_sam,47710
28,simple_cgp_sam,24992
28,simple_cgp_sam,38024
28,simple_cgp_sam,88865
2,simple_cgp_sam,51
28,simple_cgp_sam,73805
28,simple_cgp_sam,70230
28,simple_cgp_sam,50277
28,simple_cgp_sam,45614
28,simple_cgp_sam,40052
28,simple_cgp_sam,118438
28,simple_cgp_sam,60525
28,simple_cgp_sam,84193
28,simple_cgp_sam,37602
28,simple_cgp_sam,40663
28,simple_cgp_sam,30713
2,simple_cgp_sam,55
28,simple_cgp_sam,37752
28,simple_cgp_sam,32506
28,simple_cgp_sam,43988
28,simple_cgp_sam,53787
28,simple_cgp_sam,38661
28,simple_cgp_sam,24711
28,simple_cgp_sam,51587
28,simple_cgp_sam,29174
28,simple_cgp_sam,11998
28,simple_cgp_sam,20942
28,simple_cgp_sam,58840
2,simple_cgp_sam,11
28,simple_cgp_sam,80787
28,simple_cgp_sam,89691
28,simple_cgp_sam,51518
28,simple_cgp_sam,33472
28,simple_cgp_sam,60259
28,simple_cgp_sam,16584
28,simple_cgp_sam,24605
28,simple_cgp_sam,11516
28,simple_cgp_sam,38380
28,simple_cgp_sam,59189
28,simple_cgp_sam,16105
2,simple_cgp_sam,26
28,simple_cgp_sam,16967
28,simple_cgp_sam,55150
28,simple_cgp_sam,21697
28,simple_cgp_sam,34259
28,simple_cgp_sam,54657
28,simple_cgp_sam,40875
28,simple_cgp_sam,63710
28,simple_cgp_sam,77617
28,simple_cgp_sam,41820
28,simple_cgp_sam,43439
28,simple_cgp_sam,47242
2,simple_cgp_sam,57
28,simple_cgp_sam,68711
28,simple_cgp_sam,21715
28,simple_cgp_sam,133984
28,simple_cgp_sam,54710
28,simple_cgp_sam,18543
28,simple_cgp_sam,61614
28,simple_cgp_sam,76551
28,simple_cgp_sam,43327
28,simple_cgp_sam,47392
28,simple_cgp_sam,76738
28,simple_cgp_sam,40853
2,simple_cgp_sam,107
28,simple_cgp_sam,61805
28,simple_cgp_sam,24693
28,simple_cgp_sam,45889
28,simple_cgp_sam,77439
28,simple_cgp_sam,56239
28,simple_cgp_sam,35761
28,simple_cgp_sam,54968
28,simple_cgp_sam,40104
28,simple_cgp_sam,27425
28,simple_cgp_sam,66839
28,simple_cgp_sam,36132
2,simple_cgp_sam,12
28,simple_cgp_sam,53068
28,simple_cgp_sam,19621
28,simple_cgp_sam,47822
28,simple_cgp_sam,34188
28,simple_cgp_sam,103687
28,simple_cgp_sam,136464
28,simple_cgp_sam,67787
28,simple_cgp_sam,37395
28,simple_cgp_sam,44932
28,simple_cgp_sam,25784
28,simple_cgp_sam,66253
2,simple_cgp_sam,21
28,simple_cgp_sam,55872
28,simple_cgp_sam,26340
28,simple_cgp_sam,14984
28,simple_cgp_sam,26414
28,simple_cgp_sam,41456
28,simple_cgp_sam,57464
28,simple_cgp_sam,322109
28,simple_cgp_sam,42724
28,simple_cgp_sam,25341
28,simple_cgp_sam,55383
28,simple_cgp_sam,31771
2,simple_cgp_sam,10
28,simple_cgp_sam,26258
2,simple_cgp_sam,39
2,simple_cgp_sam,60
29,simple_cgp_sam,87241
29,simple_cgp_sam,41768
29,simple_cgp_sam,67397
29,simple_cgp_sam,28731
29,simple_cgp_sam,80144
29,simple_cgp_sam,42825
29,simple_cgp_sam,43329
29,simple_cgp_sam,33814
29,simple_cgp_sam,31622
29,simple_cgp_sam,154721
29,simple_cgp_sam,51399
2,simple_cgp_sam,13
29,simple_cgp_sam,21073
29,simple_cgp_sam,32491
29,simple_cgp_sam,57074
29,simple_cgp_sam,60252
29,simple_cgp_sam,86829
29,simple_cgp_sam,46248
29,simple_cgp_sam,36351
29,simple_cgp_sam,42411
29,simple_cgp_sam,63803
29,simple_cgp_sam,84020
29,simple_cgp_sam,12638
2,simple_cgp_sam,12
29,simple_cgp_sam,39375
29,simple_cgp_sam,39525
29,simple_cgp_sam,65869
29,simple_cgp_sam,42094
29,simple_cgp_sam,36500
29,simple_cgp_sam,62131
29,simple_cgp_sam,23049
29,simple_cgp_sam,74784
29,simple_cgp_sam,12081
29,simple_cgp_sam,52476
29,simple_cgp_sam,29908
2,simple_cgp_sam,57
29,simple_cgp_sam,41075
29,simple_cgp_sam,79026
29,simple_cgp_sam,47899
29,simple_cgp_sam,143161
29,simple_cgp_sam,53068
29,simple_cgp_sam,36367
29,simple_cgp_sam,42090
29,simple_cgp_sam,27104
29,simple_cgp_sam,51267
29,simple_cgp_sam,47701
29,simple_cgp_sam,63949
2,simple_cgp_sam,19
29,simple_cgp_sam,31102
29,simple_cgp_sam,107301
29,simple_cgp_sam,61980
29,simple_cgp_sam,85794
29,simple_cgp_sam,15175
29,simple_cgp_sam,63709
29,simple_cgp_sam,58518
29,simple_cgp_sam,26415
29,simple_cgp_sam,31987
29,simple_cgp_sam,33857
29,simple_cgp_sam,36716
2,simple_cgp_sam,0
29,simple_cgp_sam,61337
29,simple_cgp_sam,25231
29,simple_cgp_sam,39429
29,simple_cgp_sam,20489
29,simple_cgp_sam,31304
29,simple_cgp_sam,80279
29,simple_cgp_sam,83650
29,simple_cgp_sam,69794
29,simple_cgp_sam,64214
29,simple_cgp_sam,40238
29,simple_cgp_sam,96115
2,simple_cgp_sam,2
29,simple_cgp_sam,18494
29,simple_cgp_sam,76195
29,simple_cgp_sam,23223
29,simple_cgp_sam,54199
29,simple_cgp_sam,43020
29,simple_cgp_sam,39513
29,simple_cgp_sam,34495
29,simple_cgp_sam,48812
29,simple_cgp_sam,42693
29,simple_cgp_sam,55422
29,simple_cgp_sam,50477
2,simple_cgp_sam,22
29,simple_cgp_sam,90665
29,simple_cgp_sam,78264
29,simple_cgp_sam,69295
29,simple_cgp_sam,44092
29,simple_cgp_sam,28686
29,simple_cgp_sam,51166
29,simple_cgp_sam,81780
29,simple_cgp_sam,38730
29,simple_cgp_sam,42032
29,simple_cgp_sam,57750
29,simple_cgp_sam,24817
2,simple_cgp_sam,30
29,simple_cgp_sam,45368
29,simple_cgp_sam,133124
29,simple_cgp_sam,40255
29,simple_cgp_sam,45743
29,simple_cgp_sam,92857
29,simple_cgp_sam,19166
29,simple_cgp_sam,24284
29,simple_cgp_sam,55093
29,simple_cgp_sam,46339
29,simple_cgp_sam,56470
29,simple_cgp_sam,76561
2,simple_cgp_sam,11
29,simple_cgp_sam,35656
2,simple_cgp_sam,1
30,simple_cgp_sam,44397
30,simple_cgp_sam,91350
30,simple_cgp_sam,32628
30,simple_cgp_sam,35334
30,simple_cgp_sam,46940
30,simple_cgp_sam,8476
30,simple_cgp_sam,31752
30,simple_cgp_sam,38308
30,simple_cgp_sam,19441
30,simple_cgp_sam,63223
30,simple_cgp_sam,67200
30,simple_cgp_sam,100847
30,simple_cgp_sam,39521
30,simple_cgp_sam,68149
30,simple_cgp_sam,24554
30,simple_cgp_sam,37588
30,simple_cgp_sam,93595
30,simple_cgp_sam,39333
30,simple_cgp_sam,15036
30,simple_cgp_sam,123093
30,simple_cgp_sam,60395
30,simple_cgp_sam,29604
30,simple_cgp_sam,65749
30,simple_cgp_sam,66058
30,simple_cgp_sam,21515
30,simple_cgp_sam,101815
30,simple_cgp_sam,71740
30,simple_cgp_sam,55767
30,simple_cgp_sam,21336
30,simple_cgp_sam,58115
30,simple_cgp_sam,76713
30,simple_cgp_sam,53243
30,simple_cgp_sam,31233
30,simple_cgp_sam,109381
30,simple_cgp_sam,67875
30,simple_cgp_sam,84651
30,simple_cgp_sam,44354
30,simple_cgp_sam,30484
30,simple_cgp_sam,46188
30,simple_cgp_sam,27632
30,simple_cgp_sam,129877
30,simple_cgp_sam,123759
30,simple_cgp_sam,52132
30,simple_cgp_sam,99817
30,simple_cgp_sam,23801
30,simple_cgp_sam,55947
30,simple_cgp_sam,63886
30,simple_cgp_sam,88907
30,simple_cgp_sam,35390
30,simple_cgp_sam,87850
30,simple_cgp_sam,86356
30,simple_cgp_sam,65299
30,simple_cgp_sam,57502
30,simple_cgp_sam,54014
30,simple_cgp_sam,40910
30,simple_cgp_sam,41090
30,simple_cgp_sam,26146
30,simple_cgp_sam,69806
30,simple_cgp_sam,20723
30,simple_cgp_sam,89636
30,simple_cgp_sam,64266
30,simple_cgp_sam,41347
30,simple_cgp_sam,63515
30,simple_cgp_sam,29044
30,simple_cgp_sam,17681
30,simple_cgp_sam,45727
30,simple_cgp_sam,61658
30,simple_cgp_sam,48683
30,simple_cgp_sam,32148
30,simple_cgp_sam,135409
30,simple_cgp_sam,58955
30,simple_cgp_sam,75188
30,simple_cgp_sam,48095
30,simple_cgp_sam,97317
30,simple_cgp_sam,61960
30,simple_cgp_sam,76381
30,simple_cgp_sam,28946
30,simple_cgp_sam,96079
30,simple_cgp_sam,36292
30,simple_cgp_sam,37523
30,simple_cgp_sam,78453
30,simple_cgp_sam,55384
30,simple_cgp_sam,74126
30,simple_cgp_sam,30552
30,simple_cgp_sam,50553
30,simple_cgp_sam,53143
30,simple_cgp_sam,30690
30,simple_cgp_sam,86750
30,simple_cgp_sam,106497
30,simple_cgp_sam,54226
30,simple_cgp_sam,71492
30,simple_cgp_sam,48589
30,simple_cgp_sam,78758
30,simple_cgp_sam,35497
30,simple_cgp_sam,55016
30,simple_cgp_sam,54788
30,simple_cgp_sam,59023
30,simple_cgp_sam,82237
30,simple_cgp_sam,74638
30,simple_cgp_sam,51665
3,simple_cgp_sam,116
3,simple_cgp_sam,243
3,simple_cgp_sam,82
3,simple_cgp_sam,28
3,simple_cgp_sam,42
3,simple_cgp_sam,43
3,simple_cgp_sam,56
3,simple_cgp_sam,77
3,simple_cgp_sam,101
3,simple_cgp_sam,12
3,simple_cgp_sam,143
3,simple_cgp_sam,108
3,simple_cgp_sam,52
3,simple_cgp_sam,68
3,simple_cgp_sam,32
3,simple_cgp_sam,45
3,simple_cgp_sam,56
3,simple_cgp_sam,189
3,simple_cgp_sam,179
3,simple_cgp_sam,20
3,simple_cgp_sam,98
3,simple_cgp_sam,159
3,simple_cgp_sam,85
3,simple_cgp_sam,35
3,simple_cgp_sam,46
3,simple_cgp_sam,106
3,simple_cgp_sam,43
3,simple_cgp_sam,147
3,simple_cgp_sam,42
3,simple_cgp_sam,108
3,simple_cgp_sam,92
3,simple_cgp_sam,126
3,simple_cgp_sam,72
3,simple_cgp_sam,23
3,simple_cgp_sam,30
3,simple_cgp_sam,36
3,simple_cgp_sam,157
3,simple_cgp_sam,50
3,simple_cgp_sam,159
3,simple_cgp_sam,46
3,simple_cgp_sam,195
3,simple_cgp_sam,62
3,simple_cgp_sam,150
3,simple_cgp_sam,52
3,simple_cgp_sam,75
3,simple_cgp_sam,286
3,simple_cgp_sam,33
3,simple_cgp_sam,47
3,simple_cgp_sam,23
3,simple_cgp_sam,42
3,simple_cgp_sam,94
3,simple_cgp_sam,48
3,simple_cgp_sam,125
3,simple_cgp_sam,108
3,simple_cgp_sam,104
3,simple_cgp_sam,36
3,simple_cgp_sam,87
3,simple_cgp_sam,68
3,simple_cgp_sam,54
3,simple_cgp_sam,85
3,simple_cgp_sam,25
3,simple_cgp_sam,109
3,simple_cgp_sam,55
3,simple_cgp_sam,46
3,simple_cgp_sam,54
3,simple_cgp_sam,58
3,simple_cgp_sam,94
3,simple_cgp_sam,51
3,simple_cgp_sam,22
3,simple_cgp_sam,77
3,simple_cgp_sam,111
3,simple_cgp_sam,66
3,simple_cgp_sam,62
3,simple_cgp_sam,120
3,simple_cgp_sam,159
3,simple_cgp_sam,89
3,simple_cgp_sam,73
3,simple_cgp_sam,132
3,simple_cgp_sam,136
3,simple_cgp_sam,36
3,simple_cgp_sam,49
3,simple_cgp_sam,95
3,simple_cgp_sam,55
3,simple_cgp_sam,79
3,simple_cgp_sam,84
3,simple_cgp_sam,66
3,simple_cgp_sam,52
3,simple_cgp_sam,85
3,simple_cgp_sam,33
3,simple_cgp_sam,46
3,simple_cgp_sam,13
3,simple_cgp_sam,37
3,simple_cgp_sam,375
3,simple_cgp_sam,44
3,simple_cgp_sam,28
3,simple_cgp_sam,89
3,simple_cgp_sam,40
3,simple_cgp_sam,20
3,simple_cgp_sam,60
3,simple_cgp_sam,43
4,simple_cgp_sam,204
4,simple_cgp_sam,172
4,simple_cgp_sam,51
4,simple_cgp_sam,178
4,simple_cgp_sam,252
4,simple_cgp_sam,237
4,simple_cgp_sam,109
4,simple_cgp_sam,143
4,simple_cgp_sam,113
4,simple_cgp_sam,160
4,simple_cgp_sam,151
4,simple_cgp_sam,147
4,simple_cgp_sam,230
4,simple_cgp_sam,28
4,simple_cgp_sam,63
4,simple_cgp_sam,293
4,simple_cgp_sam,76
4,simple_cgp_sam,107
4,simple_cgp_sam,233
4,simple_cgp_sam,118
4,simple_cgp_sam,95
4,simple_cgp_sam,47
4,simple_cgp_sam,70
4,simple_cgp_sam,45
4,simple_cgp_sam,49
4,simple_cgp_sam,144
4,simple_cgp_sam,67
4,simple_cgp_sam,167
4,simple_cgp_sam,68
4,simple_cgp_sam,164
4,simple_cgp_sam,246
4,simple_cgp_sam,179
4,simple_cgp_sam,100
4,simple_cgp_sam,82
4,simple_cgp_sam,284
4,simple_cgp_sam,168
4,simple_cgp_sam,191
4,simple_cgp_sam,383
4,simple_cgp_sam,84
4,simple_cgp_sam,157
4,simple_cgp_sam,65
4,simple_cgp_sam,206
4,simple_cgp_sam,50
4,simple_cgp_sam,108
4,simple_cgp_sam,164
4,simple_cgp_sam,256
4,simple_cgp_sam,172
4,simple_cgp_sam,116
4,simple_cgp_sam,156
4,simple_cgp_sam,79
4,simple_cgp_sam,87
4,simple_cgp_sam,77
4,simple_cgp_sam,92
4,simple_cgp_sam,117
4,simple_cgp_sam,110
4,simple_cgp_sam,264
4,simple_cgp_sam,90
4,simple_cgp_sam,127
4,simple_cgp_sam,74
4,simple_cgp_sam,54
4,simple_cgp_sam,164
4,simple_cgp_sam,322
4,simple_cgp_sam,154
4,simple_cgp_sam,109
4,simple_cgp_sam,97
4,simple_cgp_sam,122
4,simple_cgp_sam,247
4,simple_cgp_sam,258
4,simple_cgp_sam,186
4,simple_cgp_sam,160
4,simple_cgp_sam,112
4,simple_cgp_sam,120
4,simple_cgp_sam,205
4,simple_cgp_sam,598
4,simple_cgp_sam,333
4,simple_cgp_sam,173
4,simple_cgp_sam,103
4,simple_cgp_sam,109
4,simple_cgp_sam,157
4,simple_cgp_sam,558
4,simple_cgp_sam,217
4,simple_cgp_sam,143
4,simple_cgp_sam,102
4,simple_cgp_sam,19
4,simple_cgp_sam,103
4,simple_cgp_sam,125
4,simple_cgp_sam,119
4,simple_cgp_sam,80
4,simple_cgp_sam,263
4,simple_cgp_sam,124
4,simple_cgp_sam,102
4,simple_cgp_sam,137
4,simple_cgp_sam,341
4,simple_cgp_sam,386
4,simple_cgp_sam,411
4,simple_cgp_sam,180
4,simple_cgp_sam,77
4,simple_cgp_sam,147
4,simple_cgp_sam,128
4,simple_cgp_sam,175
5,simple_cgp_sam,383
5,simple_cgp_sam,282
5,simple_cgp_sam,188
5,simple_cgp_sam,345
5,simple_cgp_sam,177
5,simple_cgp_sam,106
5,simple_cgp_sam,123
5,simple_cgp_sam,385
5,simple_cgp_sam,200
5,simple_cgp_sam,386
5,simple_cgp_sam,754
5,simple_cgp_sam,341
5,simple_cgp_sam,81
5,simple_cgp_sam,162
5,simple_cgp_sam,167
5,simple_cgp_sam,209
5,simple_cgp_sam,137
5,simple_cgp_sam,202
5,simple_cgp_sam,196
5,simple_cgp_sam,245
5,simple_cgp_sam,249
5,simple_cgp_sam,1319
5,simple_cgp_sam,177
5,simple_cgp_sam,145
5,simple_cgp_sam,157
5,simple_cgp_sam,223
5,simple_cgp_sam,556
5,simple_cgp_sam,213
5,simple_cgp_sam,42
5,simple_cgp_sam,433
5,simple_cgp_sam,74
5,simple_cgp_sam,269
5,simple_cgp_sam,169
5,simple_cgp_sam,386
5,simple_cgp_sam,264
5,simple_cgp_sam,208
5,simple_cgp_sam,180
5,simple_cgp_sam,146
5,simple_cgp_sam,241
5,simple_cgp_sam,113
5,simple_cgp_sam,170
5,simple_cgp_sam,116
5,simple_cgp_sam,108
5,simple_cgp_sam,105
5,simple_cgp_sam,262
5,simple_cgp_sam,346
5,simple_cgp_sam,157
5,simple_cgp_sam,147
5,simple_cgp_sam,183
5,simple_cgp_sam,89
5,simple_cgp_sam,209
5,simple_cgp_sam,179
5,simple_cgp_sam,162
5,simple_cgp_sam,713
5,simple_cgp_sam,301
5,simple_cgp_sam,121
5,simple_cgp_sam,158
5,simple_cgp_sam,144
5,simple_cgp_sam,227
5,simple_cgp_sam,316
5,simple_cgp_sam,193
5,simple_cgp_sam,440
5,simple_cgp_sam,202
5,simple_cgp_sam,241
5,simple_cgp_sam,727
5,simple_cgp_sam,424
5,simple_cgp_sam,113
5,simple_cgp_sam,491
5,simple_cgp_sam,129
5,simple_cgp_sam,796
5,simple_cgp_sam,183
5,simple_cgp_sam,226
5,simple_cgp_sam,660
5,simple_cgp_sam,89
5,simple_cgp_sam,311
5,simple_cgp_sam,207
5,simple_cgp_sam,318
5,simple_cgp_sam,164
5,simple_cgp_sam,366
5,simple_cgp_sam,137
5,simple_cgp_sam,623
5,simple_cgp_sam,328
5,simple_cgp_sam,392
5,simple_cgp_sam,35
5,simple_cgp_sam,639
5,simple_cgp_sam,164
5,simple_cgp_sam,142
5,simple_cgp_sam,216
5,simple_cgp_sam,152
5,simple_cgp_sam,240
5,simple_cgp_sam,349
5,simple_cgp_sam,351
5,simple_cgp_sam,190
5,simple_cgp_sam,144
5,simple_cgp_sam,112
5,simple_cgp_sam,470
5,simple_cgp_sam,163
5,simple_cgp_sam,154
5,simple_cgp_sam,219
5,simple_cgp_sam,179
6,simple_cgp_sam,728
6,simple_cgp_sam,408
6,simple_cgp_sam,563
6,simple_cgp_sam,247
6,simple_cgp_sam,182
6,simple_cgp_sam,660
6,simple_cgp_sam,315
6,simple_cgp_sam,371
6,simple_cgp_sam,830
6,simple_cgp_sam,267
6,simple_cgp_sam,675
6,simple_cgp_sam,779
6,simple_cgp_sam,515
6,simple_cgp_sam,281
6,simple_cgp_sam,209
6,simple_cgp_sam,418
6,simple_cgp_sam,487
6,simple_cgp_sam,581
6,simple_cgp_sam,676
6,simple_cgp_sam,214
6,simple_cgp_sam,314
6,simple_cgp_sam,136
6,simple_cgp_sam,109
6,simple_cgp_sam,304
6,simple_cgp_sam,157
6,simple_cgp_sam,132
6,simple_cgp_sam,698
6,simple_cgp_sam,341
6,simple_cgp_sam,331
6,simple_cgp_sam,476
6,simple_cgp_sam,207
6,simple_cgp_sam,173
6,simple_cgp_sam,517
6,simple_cgp_sam,293
6,simple_cgp_sam,283
6,simple_cgp_sam,771
6,simple_cgp_sam,134
6,simple_cgp_sam,317
6,simple_cgp_sam,270
6,simple_cgp_sam,194
6,simple_cgp_sam,297
6,simple_cgp_sam,112
6,simple_cgp_sam,210
6,simple_cgp_sam,188
6,simple_cgp_sam,286
6,simple_cgp_sam,350
6,simple_cgp_sam,1379
6,simple_cgp_sam,330
6,simple_cgp_sam,277
6,simple_cgp_sam,355
6,simple_cgp_sam,158
6,simple_cgp_sam,92
6,simple_cgp_sam,480
6,simple_cgp_sam,632
6,simple_cgp_sam,227
6,simple_cgp_sam,513
6,simple_cgp_sam,994
6,simple_cgp_sam,186
6,simple_cgp_sam,382
6,simple_cgp_sam,599
6,simple_cgp_sam,445
6,simple_cgp_sam,292
6,simple_cgp_sam,671
6,simple_cgp_sam,489
6,simple_cgp_sam,453
6,simple_cgp_sam,637
6,simple_cgp_sam,158
6,simple_cgp_sam,623
6,simple_cgp_sam,383
6,simple_cgp_sam,863
6,simple_cgp_sam,248
6,simple_cgp_sam,584
6,simple_cgp_sam,152
6,simple_cgp_sam,276
6,simple_cgp_sam,1575
6,simple_cgp_sam,355
6,simple_cgp_sam,426
6,simple_cgp_sam,424
6,simple_cgp_sam,514
6,simple_cgp_sam,340
6,simple_cgp_sam,165
6,simple_cgp_sam,191
6,simple_cgp_sam,281
6,simple_cgp_sam,72
6,simple_cgp_sam,557
6,simple_cgp_sam,224
6,simple_cgp_sam,518
6,simple_cgp_sam,293
6,simple_cgp_sam,181
6,simple_cgp_sam,487
6,simple_cgp_sam,222
6,simple_cgp_sam,327
6,simple_cgp_sam,612
6,simple_cgp_sam,636
6,simple_cgp_sam,211
6,simple_cgp_sam,259
6,simple_cgp_sam,123
6,simple_cgp_sam,129
6,simple_cgp_sam,682
6,simple_cgp_sam,168
7,simple_cgp_sam,337
7,simple_cgp_sam,403
7,simple_cgp_sam,400
7,simple_cgp_sam,358
7,simple_cgp_sam,562
7,simple_cgp_sam,382
7,simple_cgp_sam,894
7,simple_cgp_sam,237
7,simple_cgp_sam,1305
7,simple_cgp_sam,363
7,simple_cgp_sam,1615
7,simple_cgp_sam,320
7,simple_cgp_sam,1758
7,simple_cgp_sam,355
7,simple_cgp_sam,307
7,simple_cgp_sam,250
7,simple_cgp_sam,142
7,simple_cgp_sam,1205
7,simple_cgp_sam,496
7,simple_cgp_sam,394
7,simple_cgp_sam,749
7,simple_cgp_sam,391
7,simple_cgp_sam,704
7,simple_cgp_sam,776
7,simple_cgp_sam,780
7,simple_cgp_sam,653
7,simple_cgp_sam,389
7,simple_cgp_sam,268
7,simple_cgp_sam,498
7,simple_cgp_sam,374
7,simple_cgp_sam,434
7,simple_cgp_sam,524
7,simple_cgp_sam,270
7,simple_cgp_sam,338
7,simple_cgp_sam,439
7,simple_cgp_sam,355
7,simple_cgp_sam,542
7,simple_cgp_sam,226
7,simple_cgp_sam,823
7,simple_cgp_sam,1304
7,simple_cgp_sam,224
7,simple_cgp_sam,218
7,simple_cgp_sam,286
7,simple_cgp_sam,460
7,simple_cgp_sam,544
7,simple_cgp_sam,626
7,simple_cgp_sam,701
7,simple_cgp_sam,912
7,simple_cgp_sam,582
7,simple_cgp_sam,1143
7,simple_cgp_sam,739
7,simple_cgp_sam,1146
7,simple_cgp_sam,894
7,simple_cgp_sam,419
7,simple_cgp_sam,340
7,simple_cgp_sam,439
7,simple_cgp_sam,769
7,simple_cgp_sam,928
7,simple_cgp_sam,425
7,simple_cgp_sam,1480
7,simple_cgp_sam,172
7,simple_cgp_sam,947
7,simple_cgp_sam,2283
7,simple_cgp_sam,270
7,simple_cgp_sam,1122
7,simple_cgp_sam,451
7,simple_cgp_sam,569
7,simple_cgp_sam,401
7,simple_cgp_sam,1357
7,simple_cgp_sam,1329
7,simple_cgp_sam,364
7,simple_cgp_sam,517
7,simple_cgp_sam,328
7,simple_cgp_sam,998
7,simple_cgp_sam,1415
7,simple_cgp_sam,287
7,simple_cgp_sam,360
7,simple_cgp_sam,217
7,simple_cgp_sam,781
7,simple_cgp_sam,220
7,simple_cgp_sam,316
7,simple_cgp_sam,1112
7,simple_cgp_sam,354
7,simple_cgp_sam,347
7,simple_cgp_sam,247
7,simple_cgp_sam,407
7,simple_cgp_sam,393
7,simple_cgp_sam,747
7,simple_cgp_sam,461
7,simple_cgp_sam,1044
7,simple_cgp_sam,387
7,simple_cgp_sam,407
7,simple_cgp_sam,375
7,simple_cgp_sam,1249
7,simple_cgp_sam,1465
7,simple_cgp_sam,568
7,simple_cgp_sam,1451
7,simple_cgp_sam,607
7,simple_cgp_sam,325
7,simple_cgp_sam,302
8,simple_cgp_sam,572
8,simple_cgp_sam,598
8,simple_cgp_sam,568
8,simple_cgp_sam,1365
8,simple_cgp_sam,638
8,simple_cgp_sam,618
8,simple_cgp_sam,595
8,simple_cgp_sam,422
8,simple_cgp_sam,453
8,simple_cgp_sam,436
8,simple_cgp_sam,619
8,simple_cgp_sam,653
8,simple_cgp_sam,814
8,simple_cgp_sam,1071
8,simple_cgp_sam,826
8,simple_cgp_sam,658
8,simple_cgp_sam,1275
8,simple_cgp_sam,661
8,simple_cgp_sam,2077
8,simple_cgp_sam,1391
8,simple_cgp_sam,389
8,simple_cgp_sam,1152
8,simple_cgp_sam,680
8,simple_cgp_sam,507
8,simple_cgp_sam,510
8,simple_cgp_sam,507
8,simple_cgp_sam,446
8,simple_cgp_sam,694
8,simple_cgp_sam,912
8,simple_cgp_sam,603
8,simple_cgp_sam,3764
8,simple_cgp_sam,594
8,simple_cgp_sam,2539
8,simple_cgp_sam,413
8,simple_cgp_sam,544
8,simple_cgp_sam,736
8,simple_cgp_sam,1585
8,simple_cgp_sam,1073
8,simple_cgp_sam,715
8,simple_cgp_sam,1023
8,simple_cgp_sam,458
8,simple_cgp_sam,458
8,simple_cgp_sam,2235
8,simple_cgp_sam,513
8,simple_cgp_sam,258
8,simple_cgp_sam,537
